,Date,Unnamed: 0,Permit,Dir,Volume,Avg Speed,Occupancy %,Record Count,Full Name,Device ID,Created,Retired
4548,2019-08-22 19:00:00-04,6276,ND0137,N,133,76.77,3.26%,3,ND0137 - I495 AT BELLEVUE RD,8989.1,2015-05-18 13:04:42-04,
4549,2019-08-22 19:05:00-04,6277,ND0137,N,130,75.11,3.30%,3,ND0137 - I495 AT BELLEVUE RD,8989.1,2015-05-18 13:04:42-04,
4550,2019-08-22 19:10:00-04,6278,ND0137,N,130,77.55,2.86%,3,ND0137 - I495 AT BELLEVUE RD,8989.1,2015-05-18 13:04:42-04,
4551,2019-08-22 19:15:00-04,6279,ND0137,N,154,76.29,3.63%,3,ND0137 - I495 AT BELLEVUE RD,8989.1,2015-05-18 13:04:42-04,
4552,2019-08-22 19:20:00-04,6280,ND0137,N,126,77.4,3.07%,3,ND0137 - I495 AT BELLEVUE RD,8989.1,2015-05-18 13:04:42-04,
4553,2019-08-22 19:25:00-04,6281,ND0137,N,119,76.46,3.06%,3,ND0137 - I495 AT BELLEVUE RD,8989.1,2015-05-18 13:04:42-04,
4554,2019-08-22 19:30:00-04,6282,ND0137,N,113,75.54,2.93%,3,ND0137 - I495 AT BELLEVUE RD,8989.1,2015-05-18 13:04:42-04,
4555,2019-08-22 19:35:00-04,6283,ND0137,N,124,76.42,3.38%,3,ND0137 - I495 AT BELLEVUE RD,8989.1,2015-05-18 13:04:42-04,
4556,2019-08-22 19:40:00-04,6284,ND0137,N,115,76.12,2.78%,3,ND0137 - I495 AT BELLEVUE RD,8989.1,2015-05-18 13:04:42-04,
4557,2019-08-22 19:45:00-04,6285,ND0137,N,126,76.75,3.07%,3,ND0137 - I495 AT BELLEVUE RD,8989.1,2015-05-18 13:04:42-04,
4558,2019-08-22 19:50:00-04,6286,ND0137,N,126,76.57,3.09%,3,ND0137 - I495 AT BELLEVUE RD,8989.1,2015-05-18 13:04:42-04,
4559,2019-08-22 19:55:00-04,6287,ND0137,N,107,77.59,2.53%,3,ND0137 - I495 AT BELLEVUE RD,8989.1,2015-05-18 13:04:42-04,
4560,2019-08-22 20:00:00-04,6288,ND0137,N,125,78.29,3.12%,3,ND0137 - I495 AT BELLEVUE RD,8989.1,2015-05-18 13:04:42-04,
4561,2019-08-22 20:05:00-04,6289,ND0137,N,111,75.47,2.98%,3,ND0137 - I495 AT BELLEVUE RD,8989.1,2015-05-18 13:04:42-04,
4562,2019-08-22 20:10:00-04,6290,ND0137,N,134,75.38,3.45%,3,ND0137 - I495 AT BELLEVUE RD,8989.1,2015-05-18 13:04:42-04,
4563,2019-08-22 20:15:00-04,6291,ND0137,N,112,74.56,2.87%,3,ND0137 - I495 AT BELLEVUE RD,8989.1,2015-05-18 13:04:42-04,
4564,2019-08-22 20:20:00-04,6292,ND0137,N,105,72.92,2.53%,3,ND0137 - I495 AT BELLEVUE RD,8989.1,2015-05-18 13:04:42-04,
4565,2019-08-22 20:25:00-04,6293,ND0137,N,135,73.95,3.50%,3,ND0137 - I495 AT BELLEVUE RD,8989.1,2015-05-18 13:04:42-04,
4566,2019-08-22 20:30:00-04,6294,ND0137,N,118,73.79,2.90%,3,ND0137 - I495 AT BELLEVUE RD,8989.1,2015-05-18 13:04:42-04,
4567,2019-08-22 20:35:00-04,6295,ND0137,N,122,76.44,2.89%,3,ND0137 - I495 AT BELLEVUE RD,8989.1,2015-05-18 13:04:42-04,
4568,2019-08-22 20:40:00-04,6296,ND0137,N,131,75.52,3.41%,3,ND0137 - I495 AT BELLEVUE RD,8989.1,2015-05-18 13:04:42-04,
4569,2019-08-22 20:45:00-04,6297,ND0137,N,108,74.32,2.97%,3,ND0137 - I495 AT BELLEVUE RD,8989.1,2015-05-18 13:04:42-04,
4570,2019-08-22 20:50:00-04,6298,ND0137,N,119,73.29,3.04%,3,ND0137 - I495 AT BELLEVUE RD,8989.1,2015-05-18 13:04:42-04,
4571,2019-08-22 20:55:00-04,6299,ND0137,N,105,74.3,2.56%,3,ND0137 - I495 AT BELLEVUE RD,8989.1,2015-05-18 13:04:42-04,
4572,2019-08-22 21:00:00-04,6300,ND0137,N,109,72.46,3.11%,3,ND0137 - I495 AT BELLEVUE RD,8989.1,2015-05-18 13:04:42-04,
4573,2019-08-22 21:05:00-04,6301,ND0137,N,103,71.14,2.98%,3,ND0137 - I495 AT BELLEVUE RD,8989.1,2015-05-18 13:04:42-04,
4574,2019-08-22 21:10:00-04,6302,ND0137,N,112,69.29,3.06%,3,ND0137 - I495 AT BELLEVUE RD,8989.1,2015-05-18 13:04:42-04,
4575,2019-08-22 21:15:00-04,6303,ND0137,N,99,69.22,3.01%,3,ND0137 - I495 AT BELLEVUE RD,8989.1,2015-05-18 13:04:42-04,
4576,2019-08-22 21:20:00-04,6304,ND0137,N,89,68.83,2.45%,3,ND0137 - I495 AT BELLEVUE RD,8989.1,2015-05-18 13:04:42-04,
4577,2019-08-22 21:25:00-04,6305,ND0137,N,103,67.65,3.03%,3,ND0137 - I495 AT BELLEVUE RD,8989.1,2015-05-18 13:04:42-04,
4578,2019-08-22 21:30:00-04,6306,ND0137,N,112,66.89,3.14%,3,ND0137 - I495 AT BELLEVUE RD,8989.1,2015-05-18 13:04:42-04,
4579,2019-08-22 21:35:00-04,6307,ND0137,N,94,68.38,2.47%,3,ND0137 - I495 AT BELLEVUE RD,8989.1,2015-05-18 13:04:42-04,
4580,2019-08-22 21:40:00-04,6308,ND0137,N,90,66.6,2.82%,3,ND0137 - I495 AT BELLEVUE RD,8989.1,2015-05-18 13:04:42-04,
4581,2019-08-22 21:45:00-04,6309,ND0137,N,70,67.19,1.93%,3,ND0137 - I495 AT BELLEVUE RD,8989.1,2015-05-18 13:04:42-04,
4582,2019-08-22 21:50:00-04,6310,ND0137,N,71,66.83,1.89%,3,ND0137 - I495 AT BELLEVUE RD,8989.1,2015-05-18 13:04:42-04,
4583,2019-08-22 21:55:00-04,6311,ND0137,N,107,67.5,3.14%,3,ND0137 - I495 AT BELLEVUE RD,8989.1,2015-05-18 13:04:42-04,
4584,2019-08-22 22:00:00-04,6312,ND0137,N,88,64.46,2.59%,3,ND0137 - I495 AT BELLEVUE RD,8989.1,2015-05-18 13:04:42-04,
4585,2019-08-22 22:05:00-04,6313,ND0137,N,89,65.4,2.50%,3,ND0137 - I495 AT BELLEVUE RD,8989.1,2015-05-18 13:04:42-04,
4586,2019-08-22 22:10:00-04,6314,ND0137,N,101,64.86,3.13%,3,ND0137 - I495 AT BELLEVUE RD,8989.1,2015-05-18 13:04:42-04,
4587,2019-08-22 22:15:00-04,6315,ND0137,N,96,66.46,2.91%,3,ND0137 - I495 AT BELLEVUE RD,8989.1,2015-05-18 13:04:42-04,
4588,2019-08-22 22:20:00-04,6316,ND0137,N,89,66.7,2.53%,3,ND0137 - I495 AT BELLEVUE RD,8989.1,2015-05-18 13:04:42-04,
4589,2019-08-22 22:25:00-04,6317,ND0137,N,84,65.52,2.16%,3,ND0137 - I495 AT BELLEVUE RD,8989.1,2015-05-18 13:04:42-04,
4590,2019-08-22 22:30:00-04,6318,ND0137,N,89,66.21,2.70%,3,ND0137 - I495 AT BELLEVUE RD,8989.1,2015-05-18 13:04:42-04,
4591,2019-08-22 22:35:00-04,6319,ND0137,N,85,65.83,2.35%,3,ND0137 - I495 AT BELLEVUE RD,8989.1,2015-05-18 13:04:42-04,
4592,2019-08-22 22:40:00-04,6320,ND0137,N,76,67.88,2.07%,3,ND0137 - I495 AT BELLEVUE RD,8989.1,2015-05-18 13:04:42-04,
4593,2019-08-22 22:45:00-04,6321,ND0137,N,60,66.64,1.64%,3,ND0137 - I495 AT BELLEVUE RD,8989.1,2015-05-18 13:04:42-04,
4594,2019-08-22 22:50:00-04,6322,ND0137,N,87,64.55,2.67%,3,ND0137 - I495 AT BELLEVUE RD,8989.1,2015-05-18 13:04:42-04,
4595,2019-08-22 22:55:00-04,6323,ND0137,N,63,66.79,1.78%,3,ND0137 - I495 AT BELLEVUE RD,8989.1,2015-05-18 13:04:42-04,
4596,2019-08-22 23:00:00-04,6324,ND0137,N,66,69.52,1.84%,3,ND0137 - I495 AT BELLEVUE RD,8989.1,2015-05-18 13:04:42-04,
4597,2019-08-22 23:05:00-04,6325,ND0137,N,50,67.85,1.43%,3,ND0137 - I495 AT BELLEVUE RD,8989.1,2015-05-18 13:04:42-04,
4598,2019-08-22 23:10:00-04,6326,ND0137,N,54,69.74,1.37%,3,ND0137 - I495 AT BELLEVUE RD,8989.1,2015-05-18 13:04:42-04,
4599,2019-08-22 23:15:00-04,6327,ND0137,N,72,66.4,2.03%,3,ND0137 - I495 AT BELLEVUE RD,8989.1,2015-05-18 13:04:42-04,
4600,2019-08-22 23:20:00-04,6328,ND0137,N,63,65.96,1.95%,3,ND0137 - I495 AT BELLEVUE RD,8989.1,2015-05-18 13:04:42-04,
4601,2019-08-22 23:25:00-04,6329,ND0137,N,36,69.33,0.87%,3,ND0137 - I495 AT BELLEVUE RD,8989.1,2015-05-18 13:04:42-04,
4602,2019-08-22 23:30:00-04,6330,ND0137,N,67,65.06,2.07%,3,ND0137 - I495 AT BELLEVUE RD,8989.1,2015-05-18 13:04:42-04,
4603,2019-08-22 23:35:00-04,6331,ND0137,N,59,66.6,2.00%,3,ND0137 - I495 AT BELLEVUE RD,8989.1,2015-05-18 13:04:42-04,
4604,2019-08-22 23:40:00-04,6332,ND0137,N,52,65.65,1.38%,3,ND0137 - I495 AT BELLEVUE RD,8989.1,2015-05-18 13:04:42-04,
4605,2019-08-22 23:45:00-04,6333,ND0137,N,58,69.08,2.00%,3,ND0137 - I495 AT BELLEVUE RD,8989.1,2015-05-18 13:04:42-04,
4606,2019-08-22 23:50:00-04,6334,ND0137,N,44,71.65,1.38%,3,ND0137 - I495 AT BELLEVUE RD,8989.1,2015-05-18 13:04:42-04,
4607,2019-08-22 23:55:00-04,6335,ND0137,N,31,69.73,0.95%,3,ND0137 - I495 AT BELLEVUE RD,8989.1,2015-05-18 13:04:42-04,
4608,2019-08-23 00:00:00-04,6336,ND0137,N,42,71.14,1.11%,3,ND0137 - I495 AT BELLEVUE RD,8989.1,2015-05-18 13:04:42-04,
4609,2019-08-23 00:05:00-04,6337,ND0137,N,42,69.01,1.34%,3,ND0137 - I495 AT BELLEVUE RD,8989.1,2015-05-18 13:04:42-04,
4610,2019-08-23 00:10:00-04,6338,ND0137,N,49,67.71,1.73%,3,ND0137 - I495 AT BELLEVUE RD,8989.1,2015-05-18 13:04:42-04,
4611,2019-08-23 00:15:00-04,6339,ND0137,N,45,71.17,1.37%,3,ND0137 - I495 AT BELLEVUE RD,8989.1,2015-05-18 13:04:42-04,
4612,2019-08-23 00:20:00-04,6340,ND0137,N,51,69.34,1.70%,3,ND0137 - I495 AT BELLEVUE RD,8989.1,2015-05-18 13:04:42-04,
4613,2019-08-23 00:25:00-04,6341,ND0137,N,40,73.78,1.29%,3,ND0137 - I495 AT BELLEVUE RD,8989.1,2015-05-18 13:04:42-04,
4614,2019-08-23 00:30:00-04,6342,ND0137,N,33,68.66,1.38%,3,ND0137 - I495 AT BELLEVUE RD,8989.1,2015-05-18 13:04:42-04,
4615,2019-08-23 00:35:00-04,6343,ND0137,N,36,72.65,1.07%,3,ND0137 - I495 AT BELLEVUE RD,8989.1,2015-05-18 13:04:42-04,
4616,2019-08-23 00:40:00-04,6344,ND0137,N,28,71.73,0.77%,3,ND0137 - I495 AT BELLEVUE RD,8989.1,2015-05-18 13:04:42-04,
4617,2019-08-23 00:45:00-04,6345,ND0137,N,42,69.81,1.49%,3,ND0137 - I495 AT BELLEVUE RD,8989.1,2015-05-18 13:04:42-04,
4618,2019-08-23 00:50:00-04,6346,ND0137,N,31,69.34,0.90%,3,ND0137 - I495 AT BELLEVUE RD,8989.1,2015-05-18 13:04:42-04,
4619,2019-08-23 00:55:00-04,6347,ND0137,N,32,73.43,1.11%,3,ND0137 - I495 AT BELLEVUE RD,8989.1,2015-05-18 13:04:42-04,
4620,2019-08-23 01:00:00-04,6348,ND0137,N,28,69.58,1.73%,2,ND0137 - I495 AT BELLEVUE RD,8989.1,2015-05-18 13:04:42-04,
4621,2019-08-23 01:05:00-04,6349,ND0137,N,24,73.38,0.68%,3,ND0137 - I495 AT BELLEVUE RD,8989.1,2015-05-18 13:04:42-04,
4622,2019-08-23 01:10:00-04,6350,ND0137,N,26,70.76,0.75%,3,ND0137 - I495 AT BELLEVUE RD,8989.1,2015-05-18 13:04:42-04,
4623,2019-08-23 01:15:00-04,6351,ND0137,N,31,73.07,0.81%,3,ND0137 - I495 AT BELLEVUE RD,8989.1,2015-05-18 13:04:42-04,
4624,2019-08-23 01:20:00-04,6352,ND0137,N,29,67.33,0.84%,3,ND0137 - I495 AT BELLEVUE RD,8989.1,2015-05-18 13:04:42-04,
4625,2019-08-23 01:25:00-04,6353,ND0137,N,34,71.99,1.15%,3,ND0137 - I495 AT BELLEVUE RD,8989.1,2015-05-18 13:04:42-04,
4626,2019-08-23 01:30:00-04,6354,ND0137,N,22,71.53,0.63%,3,ND0137 - I495 AT BELLEVUE RD,8989.1,2015-05-18 13:04:42-04,
4627,2019-08-23 01:35:00-04,6355,ND0137,N,25,69.34,0.80%,3,ND0137 - I495 AT BELLEVUE RD,8989.1,2015-05-18 13:04:42-04,
4628,2019-08-23 01:40:00-04,6356,ND0137,N,27,73.27,0.92%,3,ND0137 - I495 AT BELLEVUE RD,8989.1,2015-05-18 13:04:42-04,
4629,2019-08-23 01:45:00-04,6357,ND0137,N,22,73.99,0.85%,3,ND0137 - I495 AT BELLEVUE RD,8989.1,2015-05-18 13:04:42-04,
4630,2019-08-23 01:50:00-04,6358,ND0137,N,25,73.42,0.87%,3,ND0137 - I495 AT BELLEVUE RD,8989.1,2015-05-18 13:04:42-04,
4631,2019-08-23 01:55:00-04,6359,ND0137,N,28,75.2,0.90%,3,ND0137 - I495 AT BELLEVUE RD,8989.1,2015-05-18 13:04:42-04,
4632,2019-08-23 02:00:00-04,6360,ND0137,N,26,74.75,0.95%,3,ND0137 - I495 AT BELLEVUE RD,8989.1,2015-05-18 13:04:42-04,
4633,2019-08-23 02:05:00-04,6361,ND0137,N,14,72.19,0.85%,2,ND0137 - I495 AT BELLEVUE RD,8989.1,2015-05-18 13:04:42-04,
4634,2019-08-23 02:10:00-04,6362,ND0137,N,23,71.72,0.77%,3,ND0137 - I495 AT BELLEVUE RD,8989.1,2015-05-18 13:04:42-04,
4635,2019-08-23 02:15:00-04,6363,ND0137,N,16,68.73,0.59%,3,ND0137 - I495 AT BELLEVUE RD,8989.1,2015-05-18 13:04:42-04,
4636,2019-08-23 02:20:00-04,6364,ND0137,N,23,71.9,1.21%,3,ND0137 - I495 AT BELLEVUE RD,8989.1,2015-05-18 13:04:42-04,
4637,2019-08-23 02:25:00-04,6365,ND0137,N,29,71.45,1.28%,3,ND0137 - I495 AT BELLEVUE RD,8989.1,2015-05-18 13:04:42-04,
4638,2019-08-23 02:30:00-04,6366,ND0137,N,20,73.88,0.99%,3,ND0137 - I495 AT BELLEVUE RD,8989.1,2015-05-18 13:04:42-04,
4639,2019-08-23 02:35:00-04,6367,ND0137,N,30,68.92,1.25%,3,ND0137 - I495 AT BELLEVUE RD,8989.1,2015-05-18 13:04:42-04,
4640,2019-08-23 02:40:00-04,6368,ND0137,N,28,73.23,0.96%,3,ND0137 - I495 AT BELLEVUE RD,8989.1,2015-05-18 13:04:42-04,
4641,2019-08-23 02:45:00-04,6369,ND0137,N,27,75.28,0.80%,3,ND0137 - I495 AT BELLEVUE RD,8989.1,2015-05-18 13:04:42-04,
4642,2019-08-23 02:50:00-04,6370,ND0137,N,39,73.98,1.25%,3,ND0137 - I495 AT BELLEVUE RD,8989.1,2015-05-18 13:04:42-04,
4643,2019-08-23 02:55:00-04,6371,ND0137,N,24,74.38,0.72%,3,ND0137 - I495 AT BELLEVUE RD,8989.1,2015-05-18 13:04:42-04,
4644,2019-08-23 03:00:00-04,6372,ND0137,N,26,68.7,0.91%,3,ND0137 - I495 AT BELLEVUE RD,8989.1,2015-05-18 13:04:42-04,
4645,2019-08-23 03:05:00-04,6373,ND0137,N,35,71.73,1.27%,3,ND0137 - I495 AT BELLEVUE RD,8989.1,2015-05-18 13:04:42-04,
4646,2019-08-23 03:10:00-04,6374,ND0137,N,23,75.08,0.73%,3,ND0137 - I495 AT BELLEVUE RD,8989.1,2015-05-18 13:04:42-04,
4647,2019-08-23 03:15:00-04,6375,ND0137,N,22,71.4,0.85%,3,ND0137 - I495 AT BELLEVUE RD,8989.1,2015-05-18 13:04:42-04,
4648,2019-08-23 03:20:00-04,6376,ND0137,N,26,74.71,1.31%,3,ND0137 - I495 AT BELLEVUE RD,8989.1,2015-05-18 13:04:42-04,
4649,2019-08-23 03:25:00-04,6377,ND0137,N,31,73.11,1.12%,3,ND0137 - I495 AT BELLEVUE RD,8989.1,2015-05-18 13:04:42-04,
4650,2019-08-23 03:30:00-04,6378,ND0137,N,33,75.15,1.35%,3,ND0137 - I495 AT BELLEVUE RD,8989.1,2015-05-18 13:04:42-04,
4651,2019-08-23 03:35:00-04,6379,ND0137,N,35,75.84,1.46%,3,ND0137 - I495 AT BELLEVUE RD,8989.1,2015-05-18 13:04:42-04,
4652,2019-08-23 03:40:00-04,6380,ND0137,N,29,75.33,1.06%,3,ND0137 - I495 AT BELLEVUE RD,8989.1,2015-05-18 13:04:42-04,
4653,2019-08-23 03:45:00-04,6381,ND0137,N,44,75.1,1.40%,3,ND0137 - I495 AT BELLEVUE RD,8989.1,2015-05-18 13:04:42-04,
4654,2019-08-23 03:50:00-04,6382,ND0137,N,46,74.02,1.92%,3,ND0137 - I495 AT BELLEVUE RD,8989.1,2015-05-18 13:04:42-04,
4655,2019-08-23 03:55:00-04,6383,ND0137,N,36,73.61,1.23%,3,ND0137 - I495 AT BELLEVUE RD,8989.1,2015-05-18 13:04:42-04,
4656,2019-08-23 04:00:00-04,6384,ND0137,N,46,72.61,1.98%,3,ND0137 - I495 AT BELLEVUE RD,8989.1,2015-05-18 13:04:42-04,
4657,2019-08-23 04:05:00-04,6385,ND0137,N,33,76.13,1.07%,3,ND0137 - I495 AT BELLEVUE RD,8989.1,2015-05-18 13:04:42-04,
4658,2019-08-23 04:10:00-04,6386,ND0137,N,50,75.28,1.86%,3,ND0137 - I495 AT BELLEVUE RD,8989.1,2015-05-18 13:04:42-04,
4659,2019-08-23 04:15:00-04,6387,ND0137,N,33,69.8,2.31%,2,ND0137 - I495 AT BELLEVUE RD,8989.1,2015-05-18 13:04:42-04,
4660,2019-08-23 04:20:00-04,6388,ND0137,N,49,74.89,1.48%,3,ND0137 - I495 AT BELLEVUE RD,8989.1,2015-05-18 13:04:42-04,
4661,2019-08-23 04:25:00-04,6389,ND0137,N,55,73.28,2.07%,3,ND0137 - I495 AT BELLEVUE RD,8989.1,2015-05-18 13:04:42-04,
4662,2019-08-23 04:30:00-04,6390,ND0137,N,64,74.49,2.46%,3,ND0137 - I495 AT BELLEVUE RD,8989.1,2015-05-18 13:04:42-04,
4663,2019-08-23 04:35:00-04,6391,ND0137,N,55,77.19,1.63%,3,ND0137 - I495 AT BELLEVUE RD,8989.1,2015-05-18 13:04:42-04,
4664,2019-08-23 04:40:00-04,6392,ND0137,N,75,75.46,2.48%,3,ND0137 - I495 AT BELLEVUE RD,8989.1,2015-05-18 13:04:42-04,
4665,2019-08-23 04:45:00-04,6393,ND0137,N,53,77.95,1.51%,3,ND0137 - I495 AT BELLEVUE RD,8989.1,2015-05-18 13:04:42-04,
4666,2019-08-23 04:50:00-04,6394,ND0137,N,62,74.1,2.15%,3,ND0137 - I495 AT BELLEVUE RD,8989.1,2015-05-18 13:04:42-04,
4667,2019-08-23 04:55:00-04,6395,ND0137,N,71,76.25,2.55%,3,ND0137 - I495 AT BELLEVUE RD,8989.1,2015-05-18 13:04:42-04,
4668,2019-08-23 05:00:00-04,6396,ND0137,N,81,75.95,2.33%,3,ND0137 - I495 AT BELLEVUE RD,8989.1,2015-05-18 13:04:42-04,
4669,2019-08-23 05:05:00-04,6397,ND0137,N,90,76.38,2.69%,3,ND0137 - I495 AT BELLEVUE RD,8989.1,2015-05-18 13:04:42-04,
4670,2019-08-23 05:10:00-04,6398,ND0137,N,110,76.06,3.03%,3,ND0137 - I495 AT BELLEVUE RD,8989.1,2015-05-18 13:04:42-04,
4671,2019-08-23 05:15:00-04,6399,ND0137,N,115,75.73,3.25%,3,ND0137 - I495 AT BELLEVUE RD,8989.1,2015-05-18 13:04:42-04,
4672,2019-08-23 05:20:00-04,6400,ND0137,N,128,73.32,4.28%,3,ND0137 - I495 AT BELLEVUE RD,8989.1,2015-05-18 13:04:42-04,
4673,2019-08-23 05:25:00-04,6401,ND0137,N,129,77.41,3.14%,3,ND0137 - I495 AT BELLEVUE RD,8989.1,2015-05-18 13:04:42-04,
4674,2019-08-23 05:30:00-04,6402,ND0137,N,142,74.7,4.58%,3,ND0137 - I495 AT BELLEVUE RD,8989.1,2015-05-18 13:04:42-04,
4675,2019-08-23 05:35:00-04,6403,ND0137,N,137,77.74,3.97%,3,ND0137 - I495 AT BELLEVUE RD,8989.1,2015-05-18 13:04:42-04,
4676,2019-08-23 05:40:00-04,6404,ND0137,N,159,76.32,4.47%,3,ND0137 - I495 AT BELLEVUE RD,8989.1,2015-05-18 13:04:42-04,
4677,2019-08-23 05:45:00-04,6405,ND0137,N,157,77.68,4.39%,3,ND0137 - I495 AT BELLEVUE RD,8989.1,2015-05-18 13:04:42-04,
4678,2019-08-23 05:50:00-04,6406,ND0137,N,163,76.18,5.01%,3,ND0137 - I495 AT BELLEVUE RD,8989.1,2015-05-18 13:04:42-04,
4679,2019-08-23 05:55:00-04,6407,ND0137,N,133,75.91,3.80%,3,ND0137 - I495 AT BELLEVUE RD,8989.1,2015-05-18 13:04:42-04,
4680,2019-08-23 06:00:00-04,6408,ND0137,N,178,75.56,5.49%,3,ND0137 - I495 AT BELLEVUE RD,8989.1,2015-05-18 13:04:42-04,
4681,2019-08-23 06:05:00-04,6409,ND0137,N,157,75.34,4.69%,3,ND0137 - I495 AT BELLEVUE RD,8989.1,2015-05-18 13:04:42-04,
4682,2019-08-23 06:10:00-04,6410,ND0137,N,106,76.46,2.68%,3,ND0137 - I495 AT BELLEVUE RD,8989.1,2015-05-18 13:04:42-04,
4683,2019-08-23 06:15:00-04,6411,ND0137,N,160,77.89,4.29%,3,ND0137 - I495 AT BELLEVUE RD,8989.1,2015-05-18 13:04:42-04,
4684,2019-08-23 06:20:00-04,6412,ND0137,N,164,73.87,4.41%,3,ND0137 - I495 AT BELLEVUE RD,8989.1,2015-05-18 13:04:42-04,
4685,2019-08-23 06:25:00-04,6413,ND0137,N,178,77.36,4.75%,3,ND0137 - I495 AT BELLEVUE RD,8989.1,2015-05-18 13:04:42-04,
4686,2019-08-23 06:30:00-04,6414,ND0137,N,166,76.58,4.59%,3,ND0137 - I495 AT BELLEVUE RD,8989.1,2015-05-18 13:04:42-04,
4687,2019-08-23 06:35:00-04,6415,ND0137,N,159,77.25,4.24%,3,ND0137 - I495 AT BELLEVUE RD,8989.1,2015-05-18 13:04:42-04,
4688,2019-08-23 06:40:00-04,6416,ND0137,N,191,77.16,5.21%,3,ND0137 - I495 AT BELLEVUE RD,8989.1,2015-05-18 13:04:42-04,
4689,2019-08-23 06:45:00-04,6417,ND0137,N,192,77.46,5.10%,3,ND0137 - I495 AT BELLEVUE RD,8989.1,2015-05-18 13:04:42-04,
4690,2019-08-23 06:50:00-04,6418,ND0137,N,171,76.08,5.09%,3,ND0137 - I495 AT BELLEVUE RD,8989.1,2015-05-18 13:04:42-04,
4691,2019-08-23 06:55:00-04,6419,ND0137,N,116,74.63,3.28%,3,ND0137 - I495 AT BELLEVUE RD,8989.1,2015-05-18 13:04:42-04,
4692,2019-08-23 07:00:00-04,6420,ND0137,N,108,80.19,2.56%,3,ND0137 - I495 AT BELLEVUE RD,8989.1,2015-05-18 13:04:42-04,
4693,2019-08-23 07:05:00-04,6421,ND0137,N,117,75.9,3.41%,3,ND0137 - I495 AT BELLEVUE RD,8989.1,2015-05-18 13:04:42-04,
4694,2019-08-23 07:10:00-04,6422,ND0137,N,244,75.04,6.74%,3,ND0137 - I495 AT BELLEVUE RD,8989.1,2015-05-18 13:04:42-04,
4695,2019-08-23 07:15:00-04,6423,ND0137,N,291,73.85,8.33%,3,ND0137 - I495 AT BELLEVUE RD,8989.1,2015-05-18 13:04:42-04,
4696,2019-08-23 07:20:00-04,6424,ND0137,N,172,77.58,4.57%,3,ND0137 - I495 AT BELLEVUE RD,8989.1,2015-05-18 13:04:42-04,
4697,2019-08-23 07:25:00-04,6425,ND0137,N,155,75.78,4.57%,3,ND0137 - I495 AT BELLEVUE RD,8989.1,2015-05-18 13:04:42-04,
4698,2019-08-23 07:30:00-04,6426,ND0137,N,190,75.34,5.23%,3,ND0137 - I495 AT BELLEVUE RD,8989.1,2015-05-18 13:04:42-04,
4699,2019-08-23 07:35:00-04,6427,ND0137,N,184,75.81,5.09%,3,ND0137 - I495 AT BELLEVUE RD,8989.1,2015-05-18 13:04:42-04,
4700,2019-08-23 07:40:00-04,6428,ND0137,N,192,76.77,5.03%,3,ND0137 - I495 AT BELLEVUE RD,8989.1,2015-05-18 13:04:42-04,
4701,2019-08-23 07:45:00-04,6429,ND0137,N,197,76.24,5.19%,3,ND0137 - I495 AT BELLEVUE RD,8989.1,2015-05-18 13:04:42-04,
4702,2019-08-23 07:50:00-04,6430,ND0137,N,199,77.13,5.13%,3,ND0137 - I495 AT BELLEVUE RD,8989.1,2015-05-18 13:04:42-04,
4703,2019-08-23 07:55:00-04,6431,ND0137,N,209,76.7,5.33%,3,ND0137 - I495 AT BELLEVUE RD,8989.1,2015-05-18 13:04:42-04,
4704,2019-08-23 08:00:00-04,6432,ND0137,N,214,75.55,5.93%,3,ND0137 - I495 AT BELLEVUE RD,8989.1,2015-05-18 13:04:42-04,
4705,2019-08-23 08:05:00-04,6433,ND0137,N,211,74.06,5.68%,3,ND0137 - I495 AT BELLEVUE RD,8989.1,2015-05-18 13:04:42-04,
4706,2019-08-23 08:10:00-04,6434,ND0137,N,196,74.13,5.50%,3,ND0137 - I495 AT BELLEVUE RD,8989.1,2015-05-18 13:04:42-04,
4707,2019-08-23 08:15:00-04,6435,ND0137,N,179,74.96,5.02%,3,ND0137 - I495 AT BELLEVUE RD,8989.1,2015-05-18 13:04:42-04,
4708,2019-08-23 08:20:00-04,6436,ND0137,N,216,72.77,6.09%,3,ND0137 - I495 AT BELLEVUE RD,8989.1,2015-05-18 13:04:42-04,
4709,2019-08-23 08:25:00-04,6437,ND0137,N,187,76.79,4.68%,3,ND0137 - I495 AT BELLEVUE RD,8989.1,2015-05-18 13:04:42-04,
4710,2019-08-23 08:30:00-04,6438,ND0137,N,165,77.16,4.37%,3,ND0137 - I495 AT BELLEVUE RD,8989.1,2015-05-18 13:04:42-04,
4711,2019-08-23 08:35:00-04,6439,ND0137,N,196,76.29,5.30%,3,ND0137 - I495 AT BELLEVUE RD,8989.1,2015-05-18 13:04:42-04,
4712,2019-08-23 08:40:00-04,6440,ND0137,N,206,75.57,5.45%,3,ND0137 - I495 AT BELLEVUE RD,8989.1,2015-05-18 13:04:42-04,
4713,2019-08-23 08:45:00-04,6441,ND0137,N,206,74.13,6.27%,3,ND0137 - I495 AT BELLEVUE RD,8989.1,2015-05-18 13:04:42-04,
4714,2019-08-23 08:50:00-04,6442,ND0137,N,203,74.45,5.75%,3,ND0137 - I495 AT BELLEVUE RD,8989.1,2015-05-18 13:04:42-04,
